TempoLeituraSD,TempoNormalizacao,TempoJanela,TempoFeatTempo,TempoFFT,TempoFeatFrequencia,TempoInferencia,TempoTotalBatch
70432,1148,171,6191,1819,1100,18,38268
70394,1148,172,6191,1819,1102,18,38278
70368,1148,171,6191,1819,1101,17,38281
70368,1148,171,6171,1819,1102,18,38259
70343,1148,171,6191,1819,1101,18,38294
82857,1148,171,6191,1818,1102,18,38292
70367,1147,172,6173,1819,1100,17,38224
70382,1148,172,6186,1819,1100,18,38276
70343,1147,171,6178,1819,1099,18,38276
70368,1147,172,6192,1818,1099,18,38279
79687,1149,171,6192,1818,1097,18,38273
79699,1148,172,6192,1819,1094,16,38268
70317,1147,172,6175,1819,1096,17,38222
77253,1148,171,6191,1819,1095,18,38265
75647,1148,171,6169,1819,1096,17,38250
70418,1147,172,6182,1818,1095,17,38240
70469,1147,171,6191,1819,1097,18,38256
70419,1148,171,6186,1819,1095,17,38250
70394,1148,171,6168,1819,1094,18,38228
70304,1147,173,6192,1818,1095,17,38254
70305,1148,171,6174,1819,1094,17,38231
77702,1147,172,6192,1819,1094,17,38242
75736,1147,171,6192,1819,1094,17,38264
70408,1148,172,6192,1819,1095,17,38236
85343,1148,172,6192,1818,1095,19,38237
70432,1147,172,6191,1819,1094,18,38271
70406,1148,171,6186,1819,1097,17,38245
70355,1148,171,6168,1819,1094,17,38247
70305,1148,172,6192,1819,1094,17,38254
77228,1147,171,6191,1819,1095,18,38276
70406,1147,172,6178,1819,1095,17,38258
70406,1148,171,6181,1818,1096,17,38265
70406,1147,172,6183,1819,1096,17,38253
70369,1148,171,6185,1819,1099,18,38276
70394,1148,172,6191,1819,1099,18,38267
75683,1147,171,6191,1819,1096,17,38278
70355,1147,171,6191,1819,1096,18,38248
86558,1147,173,6182,1819,1096,18,38252
70318,1148,172,6191,1819,1094,17,38255
70382,1148,172,6191,1820,1097,18,38266
70393,1148,172,6192,1818,1099,18,38259
70394,1148,172,6192,1819,1102,18,38248
70369,1148,172,6176,1819,1100,17,38275
70393,1148,172,6191,1819,1101,18,38283
75908,1147,172,6175,1819,1099,18,38246
77341,1147,171,6191,1819,1100,18,38275
70468,1147,171,6191,1819,1097,17,38282
70431,1147,172,6192,1818,1096,18,38275
70382,1147,171,6191,1819,1097,18,38252
70382,1147,172,6191,1819,1101,18,38279
79775,1148,172,6191,1819,1095,17,38280
70303,1148,172,6190,1819,1096,18,38268
70330,1147,171,6192,1819,1095,17,38246
77240,1148,171,6191,1819,1095,17,38272
75834,1147,171,6191,1820,1094,18,38242
70433,1148,171,6167,1819,1094,18,38244
70419,1147,172,6189,1819,1096,17,38267
70418,1147,173,6192,1818,1094,17,38268
70344,1147,172,6191,1819,1097,18,38236
70293,1147,172,6191,1819,1095,17,38262
70354,1148,172,6181,1818,1097,17,38251
77213,1147,172,6191,1819,1094,17,38255
70382,1147,171,6178,1819,1096,17,38257
79751,1148,171,6191,1819,1096,18,38264
75873,1148,171,6191,1819,1096,17,38274
70469,1148,172,6191,1819,1096,17,38275
79725,1148,172,6192,1819,1095,17,38263
70291,1148,172,6191,1819,1093,17,38262
70279,1147,171,6191,1819,1095,17,38268
77215,1147,171,6191,1819,1095,18,38242
70342,1148,172,6181,1819,1098,18,38264
